S100B,SYNC,PSMB8-AS1,C1S,BTN3A3,HCP5,HLA-DMB,LCTL,C3,PTGS1,HLA-DQA1,MOXD1,F5,CFB,C7,CYP21A2,PSMB8,MR1,FGF1,ANKRD35,B2M,CXCL12,C1R,RARRES3,HLA-B,HLA-DMA,PTX3,CCDC3,HLA-DRA,HLA-DPA1,SERPING1,PSMB9,ISLR,PLCG2,GYG2,PODN,RNASET2,TIMP4,PABPC1L,GDPD2,BTBD19,CTSZ,P2RY6,GAB3,TNFRSF11B,NNMT,VSTM4,FBLN5,LIX1,CYP4F12,TMEM98,SERPINA5,ENPP7P11,IGFN1,COPZ2,LST1,ACOX2,HFE,SLC9A9,SLC47A2,SCRG1,LINC01411,CUBN,ANO3,TMSB4X,APOBEC3C,C1RL,IGFBP7,RILPL2,TRIM22,DAAM2,CYTH4,C2,MAOB,CCND1,POM121L9P,DLGAP1-AS2,GALNT15,PLEKHS1,HLA-DOA,ARSD,mgs_level,FCGR2C,KRT80,RP11-70D24.2,PAMR1,TAP1,CERS5,TRO,LYN,PXDN,CASP6,CMKLR1,CPVL,GLIPR2,AIF1L,AC097662.2,COL8A2,CHODL,TMBIM1,CCDC80,HRASLS5,MYO5C,HGD,COL8A1,PRKAB1,CD27-AS1,CCDC170,NCKAP5,CLEC5A,CLRN1-AS1,ARHGEF37,ARSI,RBSN,ACCS,USP18,STOX1,LAPTM5,SELL,MIR34A,RRH,SPARCL1,SLC9A7P1,DFNA5,LEFTY2,WIF1,MSN,NCOR1,STEAP1,NRG4,CYBB,AC018647.3,MDFIC,LAIR1,TNC,ARHGEF6,IGSF1,LAMA2,ITGA9-AS1,TLE4,CD74,SLAMF8,NFATC3,LINC00937,MS4A4A,P2RX7,STEAP4,PLCE1,MS4A14,SEMA3C,PQLC3,PIPOX,ANXA1,PTPRJ,RP4-547N15.3,HEPH,GRAMD2,PMP2,DOCK2,SLC7A1,COLEC12,PGM5,SLC1A3,TMEM176B,TLR1,NPR1,TXK,FCGR1A,IGF2,ACADL,SEC14L6,ANOS1,C4B,LCP1,NIPAL2,PARVG,TNFRSF25,SYNJ2,FGFBP2,FBLN1,FMO2,RP11-47I22.2
11.51640677,0.575820339,0.863730508,18.42625084,3.26298192,3.550892089,6.621933895,0.0,55.27875252,3.26298192,14.39550847,49.8084593,3.934772315,5.758203387,10.74864632,0.863730508,7.58163446,4.126712428,43.76234574,1.439550847,154.1279107,2.591191524,18.71416101,5.470293218,95.10632595,7.869544629,0.959700565,3.26298192,58.44576438,29.46280733,73.89694347,5.086412992,1.823431073,2.303281355,3.550892089,0.863730508,9.501035589,0.191940113,2.303281355,2.111341242,1.151640677,13.14789773,0.671790395,2.495221468,0.479850282,2.111341242,7.677604516,1.247610734,51.3439802,0.479850282,17.46655028,104.7033316,1.151640677,0.767760452,2.97507175,1.919401129,2.111341242,1.823431073,2.687161581,0.479850282,9.788945759,0.287910169,13.24386779,6.621933895,128.1200254,2.111341242,10.07685593,19.28998135,2.591191524,8.253424855,10.07685593,1.151640677,3.550892089,33.68548982,5.182383049,0.671790395,3.838802258,38.5799627,1.727461016,2.399251411,10.3647661,MGS1,4.60656270989809,1.63149095975557,1.15164067747452,0.863730508105892,47.4092078893679,47.8890581716489,18.714161008961,25.5280350173519,15.4511790894499,7.38969434712819,1.34358079038694,0.671790395193472,5.75820338737262,9.98088587144587,1.34358079038694,0.863730508105892,0.479850282281051,47.3132378329117,18.5222208960486,4.89447287926672,5.27835310509156,0.959700564562103,2.11134124203663,51.0560700347039,24.184454226965,0.863730508105892,14.0116282426067,2.97507175014252,4.31865254052946,14.1075982990629,0.479850282281051,70.729931608227,3.26298191951115,0.479850282281051,0.767760451649682,17.3705802185741,1.15164067747452,2.20731129849284,49.4245790749483,216.220537195842,0.191940112912421,6.33402372610988,2.39925141140526,452.498816191031,79.3672366892859,204.992040590465,0.575820338737262,20.0577417993479,4.79850282281051,0.671790395193472,53.9351717283902,2.49522146786147,52.3996508250908,16.410879654012,9.11715536333998,8.4453649681465,0.671790395193472,63.7241174869236,68.2347101403655,0.671790395193472,53.5512915025653,0.575820338737262,1.15164067747452,1.24761073393073,3.55089208887978,46.2575672118933,0.863730508105892,3.55089208887978,2.30328135494905,4.22268248407325,22.5529632672094,44.3381660827691,1.63149095975557,33.301609590305,2.7831316372301,1.05567062101831,1.34358079038694,53.0714412202843,34.5492203242357,12.5720773957635,579.179290713229,50.0963694701418,1.72746101621178,1.43955084684315,1.82343107266799,1.91940112912421,0.767760451649682,0.671790395193472,10.3647660972707,113.244666618328,69.6742609872087,4.31865254052946,28.9829570497755,0.959700564562103,1.82343107266799,5.37432316154777,0.575820338737262,0.575820338737262,4.12671242761704,9.50103558916482
7.392160922,0.938687101,1.173358876,29.68597958,4.928107281,2.698725416,4.576099618,0.469343551,18.53907025,3.754748405,7.040153259,10.20822223,6.336137933,6.922817371,8.213512135,2.229381865,7.040153259,5.280114944,59.13728737,4.810771394,134.9362708,3.872084292,28.62995659,8.800191574,77.44168585,6.218802045,0.938687101,5.866794382,39.77686591,27.92594126,63.36137933,1.99471009,1.760038315,1.642702427,5.280114944,0.586679438,10.442894,0.938687101,4.106756068,9.621542787,1.173358876,22.05914688,1.99471009,6.688145596,1.290694764,0.821351214,9.269535124,3.050733079,135.2882785,1.290694764,25.22721584,35.31810218,1.056022989,0.117335888,5.749458495,0.704015326,6.101466158,2.229381865,4.928107281,1.056022989,8.448183911,0.0,54.20918009,1.408030652,129.4214841,10.91223755,15.37100128,20.06443679,3.168068967,22.7631622,9.856214562,0.821351214,1.99471009,36.37412517,6.570809708,0.352007663,3.872084292,29.33397191,0.586679438,2.112045978,7.97884036,MGS1,0.938687101188006,0.704015325891004,0.821351213539505,0.234671775297001,20.1817726755421,72.630914454422,24.5232005185367,34.7314227439562,34.4967509686592,8.21351213539505,0.586679438242504,0.586679438242504,5.28011494418253,13.6109629672261,0.704015325891004,1.87737420237601,1.17335887648501,35.2007662945502,27.8086053726947,7.62683269715255,11.6162528772016,1.99471009002451,2.58138952826702,40.4808812387328,41.0675606769753,0.586679438242504,20.4164444508391,4.34142784299453,4.81077139358853,63.4787152178389,1.40803065178201,57.1425772848199,3.63741251710352,1.40803065178201,0.352007662945502,13.7282988548746,2.93339719121252,2.46405364061852,155.587387021912,259.07763992789,0.586679438242504,9.03486334893456,0.704015325891004,1213.72242183609,95.7460843211766,170.489044753272,0.704015325891004,6.68814559596454,5.86679438242504,2.93339719121252,109.239711400754,2.69872541591552,35.7874457327927,20.0644367878936,17.0137037090326,29.0993001368282,1.99471009002451,42.8275989917028,62.1880204537054,0.352007662945502,50.9237752394493,0.586679438242504,0.821351213539505,1.17335887648501,6.33613793301904,68.6414942743729,0.234671775297001,3.05073307886102,2.69872541591552,11.2642452142561,19.2430855743541,52.9184853294738,5.74945849477654,72.5135785667735,1.99471009002451,0.704015325891004,1.17335887648501,35.4354380698472,69.8148531508579,27.4565977097492,892.808769117442,35.6701098451442,2.46405364061852,0.117335887648501,4.57609961829153,2.69872541591552,0.352007662945502,1.05602298883651,6.92281737126154,134.818934908127,64.8867458696209,9.38687101188006,30.9766743392042,1.64270242707901,6.57080970831604,7.74416858480105,0.704015325891004,0.821351213539505,6.10146615772204,5.04544316888553
5.593156139,0.438678913,1.20636701,18.86319325,5.483486411,5.483486411,16.23111978,0.329009185,22.59196401,1.86438538,6.909192877,7.896220431,1.535376195,3.509431303,7.34787179,0.877357826,4.93513777,2.961082662,33.01058819,2.193394564,120.636701,3.290091846,17.8761657,5.593156139,119.6496735,24.45634939,0.877357826,4.496458857,41.56482699,18.86319325,49.3513777,1.535376195,1.425706467,2.303064292,2.632073477,1.754715651,12.94102793,0.329009185,2.741743205,7.786550703,0.987027554,16.3407895,1.535376195,1.974055108,0.438678913,0.548348641,11.95400038,1.86438538,73.80772709,0.877357826,16.01178032,14.14739494,0.877357826,0.329009185,2.851412934,0.548348641,3.399761575,1.535376195,4.386789129,0.987027554,5.702825867,0.0,28.07545042,5.044807498,109.340719,5.264146954,6.251174508,14.47640412,2.193394564,13.05069766,7.457541519,1.20636701,1.754715651,24.8950283,5.593156139,0.0,2.632073477,22.81130347,0.329009185,2.303064292,4.93513777,MGS1,1.5353761949942,1.31603673856646,0.658018369283229,0.987027553924843,16.9988078731501,51.5447722605196,27.6367715098956,15.1344224935143,33.8879460180863,2.52240374891904,0.7676880974971,0.438678912855486,2.19339456427743,18.753523524572,1.09669728213871,1.09669728213871,0.438678912855486,22.153285099202,20.3985694477801,4.82546804141034,6.68985342104616,0.877357825710972,1.09669728213871,41.6744967212712,30.9268633563118,1.09669728213871,17.1084776013639,1.20636701035259,2.85141293356066,46.8289739473231,1.31603673856646,66.8985342104616,1.75471565142194,1.20636701035259,1.20636701035259,8.11555988782649,0.987027553924843,2.41273402070517,92.6709203407214,165.491619874732,0.109669728213871,9.65093608282069,0.548348641069357,722.613839201199,66.56952502582,239.518686419095,0.219339456427743,27.307762325254,4.93513776962422,2.19339456427743,40.6874691673463,1.42570646678033,26.1013953149014,10.9669728213871,16.231119775653,19.8502208067107,1.42570646678033,50.338405250167,59.5506624201322,0.548348641069357,50.8867538912364,0.877357825710972,0.438678912855486,1.20636701035259,2.08372483606356,65.4728277436813,0.658018369283229,1.86438537963581,2.19339456427743,5.59315613890745,6.58018369283229,44.4162399266179,3.39976157463002,43.4292123726931,0.877357825710972,0.548348641069357,1.20636701035259,58.2346256815658,32.0235606384505,30.1591752588147,648.038424015767,32.6815790077337,0.329009184641614,0.109669728213871,2.08372483606356,2.19339456427743,0.438678912855486,0.219339456427743,5.15447722605196,142.570646678033,62.8407542665484,8.4445690724681,39.9197810698492,0.877357825710972,5.15447722605196,7.89622043139875,2.52240374891904,0.219339456427743,5.15447722605196,3.8384404874855
8.084019266,1.122780454,0.561390227,27.50812111,5.838458359,3.256063315,5.277068132,0.785946318,50.52512041,4.491121814,8.982243629,11.11552649,5.052512041,5.950736404,6.512126631,0.449112181,4.378843769,5.726180313,45.13577423,4.154287678,95.88545074,3.705175497,16.05576049,6.28757054,38.17453542,7.073516858,0.785946318,2.919229179,36.3780867,25.71167239,48.50411559,1.908726771,1.347336544,3.368341361,5.501624223,1.68417068,11.45236063,1.347336544,2.919229179,6.848960767,1.347336544,18.30132139,0.673668272,4.042009633,0.785946318,1.122780454,10.21730213,1.571892635,119.2392842,1.571892635,24.92572607,36.26580865,0.561390227,0.336834136,3.256063315,0.898224363,3.256063315,2.919229179,5.052512041,2.357838953,8.982243629,0.0,23.57838953,1.122780454,102.8466895,8.645409493,5.838458359,13.92247762,2.021004816,14.14703372,11.67691672,0.673668272,1.010502408,33.00974534,13.47336544,0.224556091,1.347336544,27.17128698,0.224556091,3.480619406,7.522629039,MGS1,2.69467308859122,0.673668272147806,0.785946317505774,0.336834136073903,14.8207019872517,49.4023399575058,28.9677357023557,18.6381555294226,22.9047212530254,4.37884376896074,1.34733654429561,0.561390226789839,3.1437852700231,14.5961458965358,1.34733654429561,2.91922917930716,1.34733654429561,17.290818985127,24.7011699787529,4.15428767824481,11.7891947625866,0.898224362863742,1.45961458965358,54.2302959078984,29.0800137477136,0.561390226789839,20.3223262097922,3.25606331538106,3.25606331538106,42.3288230999538,1.01050240822171,66.3563248065589,3.8174535421709,1.45961458965358,1.68417068036952,6.39984858540416,5.27706813182448,0.449112181431871,82.5243633381063,227.475319895243,0.673668272147806,11.9014728079446,2.80695113394919,695.787047083326,65.4581004436952,247.460811968961,1.01050240822171,12.4628630347344,7.18579490290993,5.38934617718245,52.097013046097,2.13328286180139,19.4241018469284,22.3433310262356,15.6066483047575,20.6591603458661,1.57189263501155,58.1600274954273,52.8829593636028,0.449112181431871,59.9564762211548,0.898224362863742,0.785946317505774,0.898224362863742,19.0872677108545,69.61238812194,0.449112181431871,5.50162422254042,2.35783895251732,5.27706813182448,6.28757054004619,50.1882862750116,2.91922917930716,52.5461252275289,2.02100481644342,0.673668272147806,1.01050240822171,64.4475980354735,31.6624087909469,33.1220233806005,518.724569553811,21.2205505726559,1.45961458965358,0.449112181431871,4.60339985967668,2.47011699787529,0.561390226789839,0.561390226789839,8.53313144720554,178.634370164527,57.4863592232795,4.15428767824481,50.7496765018014,1.23505849893764,3.92973158752887,5.72618031325635,0.336834136073903,0.898224362863742,3.480619406097,3.92973158752887
10.05382454,0.346683605,1.502295621,29.35254521,7.280355701,3.697958452,2.195662831,0.231122403,26.34795397,2.311224032,3.929080855,14.5607114,1.271173218,5.893621282,11.09387535,0.346683605,6.47142729,4.506886863,45.87779704,3.120152443,160.3989478,2.426785234,18.95203706,8.898212524,100.1915618,6.702549693,0.69336721,3.351274847,34.78392168,18.60535346,70.72345539,1.617856823,0.69336721,2.426785234,2.657907637,0.924489613,6.933672097,0.808928411,2.88903004,7.858161709,0.462244806,21.2632611,0.924489613,4.506886863,0.577806008,0.115561202,12.13392617,0.69336721,107.4719175,0.231122403,21.14769989,15.48520102,0.808928411,0.231122403,4.044642056,0.808928411,5.546937677,2.311224032,3.004591242,1.502295621,7.858161709,0.0,17.44974144,2.657907637,134.7443611,7.395916903,5.662498879,12.48060977,2.195662831,13.28953819,5.431376476,0.577806008,1.386734419,35.8239725,6.818110895,0.231122403,2.080101629,32.47269765,0.0,2.311224032,5.893621282,MGS1,2.19566283059294,0.808928411271084,0.808928411271084,0.23112240322031,17.5653026447435,59.7451412324501,28.4280555960981,31.6637692411824,26.116831563895,3.12015244347418,0.577806008050774,0.115561201610155,4.39132566118588,21.2632610962685,1.04005081449139,1.38673441932186,0.808928411271084,34.321676878216,28.8903004025387,6.24030488694836,12.5961709755069,0.346683604830465,0.808928411271084,43.4510118054182,33.5127484669449,1.2711732177117,16.409690628642,1.15561201610155,2.19566283059294,60.0918248372805,1.38673441932186,72.2257510063468,1.96454042737263,1.04005081449139,1.04005081449139,9.93826333847332,1.96454042737263,2.19566283059294,102.965030634648,230.544597212259,0.346683604830465,11.5561201610155,0.808928411271084,1143.94033473892,95.8002361348184,180.391035713452,1.2711732177117,15.0229562093201,5.20025407245697,3.92908085474527,79.6216679093967,1.2711732177117,23.5744851284716,17.6808638463537,19.2987206688959,17.2186190399131,1.50229562093201,58.3584068131282,53.5048363455017,0.23112240322031,54.6604483616033,0.462244806440619,0.346683604830465,1.2711732177117,6.12474368533821,67.1410581355,1.15561201610155,3.5823972499148,2.54234643542341,7.85816170949053,8.43596771754131,64.2520280952461,4.85357046762651,56.0471827809251,2.3112240322031,0.23112240322031,1.04005081449139,46.6867254505026,57.2027947970267,32.3571364508434,798.06565831973,26.0012703622848,3.23571364508434,0.23112240322031,2.42678523381325,1.15561201610155,1.50229562093201,0.23112240322031,10.6316305481342,123.303802118035,87.3642684172771,11.5561201610155,37.0951457168597,0.924489612881239,2.77346883864372,5.8936212821179,0.924489612881239,0.346683604830465,3.81351965313511,3.46683604830465
9.570282575,0.30221945,1.511097249,23.57311708,6.749567711,5.540689912,2.921454681,0.100739817,16.62206974,1.007398166,4.835511196,16.01763084,2.518495415,5.943649178,3.928852847,0.906658349,6.145128811,5.238470462,46.34031563,2.719975048,108.2953028,3.425153764,15.2117123,6.145128811,74.144505,4.43255193,0.503699083,3.928852847,28.40862828,13.19691597,48.05289251,1.208877799,0.604438899,1.208877799,3.52589358,0.30221945,6.548088078,0.402959266,3.626633397,7.35400661,0.906658349,15.31245212,0.604438899,2.820714864,0.30221945,0.805918533,9.268063125,0.805918533,139.1216867,2.317015781,24.17755598,6.044388995,0.30221945,0.100739817,3.727373214,0.503699083,5.641429729,2.921454681,3.82811303,0.402959266,5.742169545,0.100739817,23.47237726,3.52589358,114.9441307,6.749567711,6.648827894,13.59987524,2.115536148,18.43538643,7.95844551,0.705178716,1.611837065,27.50196993,6.951047344,0.100739817,2.921454681,24.2782958,0.100739817,1.410357432,5.339210279,MGS1,1.1081379823958,1.00739816581436,1.00739816581436,0.805918532651491,17.2265086354256,57.8246547177445,28.5093680925465,22.2634994644974,20.3494429494502,3.02219449744309,0.906658349232928,0.503699082907182,3.12293431402453,10.6784205576323,1.20887779897724,0.805918532651491,0.503699082907182,17.7302077183328,25.386433778522,3.42515376376884,12.3909974395167,0.201479633162873,1.00739816581436,44.5269989289949,33.9493181879441,0.705178716070055,18.3346466178214,2.2162759647916,3.82811303009458,49.866209207811,0.906658349232928,79.4837152827533,3.22367413060597,2.01479633162873,3.42515376376884,6.95104734411911,1.71257688188442,0.906658349232928,95.4006063026203,170.149550206046,0.906658349232928,9.77176220839933,0.503699082907182,831.002746980269,75.6556022526587,232.003797587048,0.805918532651491,14.0028345048197,6.44734826121193,3.12293431402453,74.3459846371001,1.51109724872155,10.5776807410508,17.9316873514957,15.2117123037969,16.5213299193556,1.30961761555867,62.8616455468163,34.7552367205956,0.201479633162873,57.2202158182559,0.906658349232928,0.302219449744309,1.00739816581436,10.2754612913065,61.3505482980948,1.1081379823958,3.42515376376884,2.82071486428022,9.36880294207359,3.62663339693171,49.2617703083224,2.92145468086166,50.1684286575553,1.71257688188442,0.201479633162873,1.41035743214011,40.7996257154817,50.4706481072996,27.6027097433136,547.621642936688,24.479775429289,3.82811303009458,0.201479633162873,4.4325519295832,1.81331669846586,0.503699082907182,0.302219449744309,11.7865585400281,147.483091475223,36.1655941527357,9.36880294207359,44.2247794792506,0.705178716070055,3.12293431402453,9.87250202498077,0.402959266325746,0.100739816581436,1.41035743214011,8.05918532651491
3.359687033,1.042661493,0.926810216,18.30450176,5.676712573,2.780430648,4.170645972,0.695107662,19.46301453,1.969471709,4.865753634,9.499804713,3.707240864,3.938943418,7.182779174,0.115851277,3.47553831,4.518199803,40.54794695,2.432876817,93.49198053,4.286497249,9.847358544,4.054794695,28.84696797,5.79256385,0.810958939,3.127984479,33.59687033,20.50567603,28.61526542,0.463405108,0.347553831,1.621917878,1.621917878,0.926810216,11.23757387,1.15851277,3.359687033,6.024266404,0.926810216,12.97534302,0.231702554,4.749902357,0.463405108,0.231702554,12.16438408,0.579256385,110.1745644,2.548728094,18.6520556,15.17651729,0.231702554,0.231702554,2.780430648,0.695107662,4.286497249,3.012133202,4.981604911,0.0,3.823092141,0.347553831,32.43835756,1.390215324,101.7174212,4.865753634,4.865753634,12.85949175,2.432876817,16.79843516,5.329158742,0.231702554,0.695107662,26.76164499,9.847358544,0.115851277,1.621917878,32.09080373,0.115851277,3.243835756,4.63405108,MGS1,0.695107661956621,0.11585127699277,1.1585127699277,0.926810215942161,9.26810215942161,39.1577316235563,23.6336605065251,16.9142864409444,21.3166349666697,3.12798447880479,1.27436404692047,0.23170255398554,2.3170255398554,11.585127699277,1.96947170887709,1.27436404692047,2.43287681684817,11.9326815302553,23.9812143375034,4.74990235670358,9.26810215942161,0.11585127699277,0.926810215942161,48.4258337829779,26.4140911543516,0.810958938949391,22.5909990135902,3.70724086376864,2.43287681684817,43.0966750413105,0.34755383097831,79.9373811250114,6.02426640362405,1.39021532391324,1.85362043188432,6.48767151159513,2.66457937083371,0.695107661956621,94.5346420261004,174.935428259083,0.695107661956621,12.5119379152192,1.39021532391324,913.950724195964,60.1268127592477,256.726429815979,0.34755383097831,25.4872809384094,5.32915874166743,4.05479469474696,78.5471658010982,2.20117426286263,9.96320982137823,21.5483375206552,17.14598899493,23.2861066755468,1.50606660090601,73.9131147213874,31.2798447880479,0.463405107971081,63.1389459610597,1.27436404692047,1.1585127699277,4.63405107971081,9.26810215942161,58.3890436043562,0.463405107971081,3.24383575579756,3.24383575579756,6.25596895760959,4.63405107971081,51.3221157077972,4.05479469474696,47.8465773980141,1.73776915489155,0.0,1.85362043188432,54.7976540175803,47.7307261210213,25.4872809384094,588.756189677258,15.9874762250023,2.66457937083371,0.23170255398554,5.4450100186602,1.1585127699277,0.695107661956621,0.11585127699277,7.18277917355175,105.772215894399,34.6395318208383,15.9874762250023,51.3221157077972,1.1585127699277,3.24383575579756,7.99373811250114,0.579256384963851,1.04266149293493,3.35968703279033,6.37182023460236
5.481743857,0.783106265,0.783106265,21.62578071,3.433619779,1.746929361,3.614336609,0.301194717,24.63772789,2.831230344,3.192664005,8.493691032,7.228673219,3.373380835,5.240788084,0.783106265,4.337203931,5.722699631,38.97459644,2.40955774,79.15397174,3.554097666,12.16826658,4.578159705,39.57698587,6.867239558,0.722867322,3.915531327,25.78226781,11.86707187,60.05822666,0.722867322,0.783106265,2.168601966,3.855292383,0.481911548,8.674407862,0.903584152,2.530035627,3.011947174,0.903584152,19.75837346,0.240955774,2.7709914,1.024062039,0.361433661,12.16826658,0.903584152,90.23793735,0.602389435,19.57765663,29.57732125,0.662628378,0.542150491,4.036009214,0.843345209,3.614336609,1.144539926,3.493858722,0.421672604,3.614336609,0.18071683,22.77032064,3.433619779,114.2732758,4.216726044,4.096248157,13.07185074,2.831230344,16.86690418,5.602221744,0.301194717,1.505973587,23.01127641,6.686522727,0.060238943,4.457681818,21.62578071,0.060238943,2.710752457,7.710584767,MGS1,1.86740724815,1.86740724815,0.722867321864517,0.662628378375808,12.8308949630952,60.7810939801082,24.4570110564162,34.8181093364743,20.963152334071,3.19266400490162,0.903584152330647,0.421672604420968,3.79505343978872,20.8426744470936,1.38549570024032,1.2047788697742,0.843345208841937,23.6136658475742,20.3607628991839,4.27696498769839,9.27679729726131,0.421672604420968,0.421672604420968,46.9261369777049,27.2280024568968,0.662628378375808,17.7102493856807,2.40955773954839,5.36126597049517,65.6604484026937,0.361433660932259,83.1899809579082,0.903584152330647,0.722867321864517,1.62645147419516,6.68652272724679,2.28907985257097,0.903584152330647,64.5159084764082,223.908152947534,0.301194717443549,7.71058476655485,1.50597358721774,1057.01274139639,71.9252985255195,225.414126534752,1.02406203930807,19.8186124077855,2.83123034396936,2.77099140048065,64.8773421373404,0.963823095819357,17.1680988942823,16.80666523335,18.4331167075452,16.2645147419516,1.08430098279678,69.2145460685275,34.3361977885646,0.481911547909678,66.5640325550243,0.602389434887098,0.421672604420968,1.92764619163871,2.77099140048065,66.5640325550243,0.722867321864517,2.83123034396936,3.13242506141291,6.98771744469034,3.19266400490162,49.3356947172533,2.28907985257097,28.7942149876033,1.02406203930807,0.0,0.903584152330647,50.1188009826065,21.9269754298904,27.4689582308517,641.303792380804,19.5776566338307,3.91553132676614,0.301194717443549,4.15648710072097,0.843345208841937,2.04812407861613,0.903584152330647,10.0599035626145,120.959798525329,16.8669041768387,4.57815970514194,42.347977272563,0.843345208841937,4.75887653560807,7.89130159702098,0.963823095819357,0.783106265353227,3.55409766583388,3.43361977885646
11.025535,1.861453961,2.434209026,37.80183428,7.159438311,10.1664024,10.02321364,0.0,60.99841441,10.30959117,10.02321364,11.31191253,9.593647337,12.17104513,13.45974403,2.434209026,7.445815844,8.018570909,65.86683246,3.436530389,264.1832737,5.011606818,31.07196227,10.02321364,148.4867506,12.74380019,0.286377532,5.011606818,84.62456084,34.07892636,173.4015959,2.577397792,2.004642727,4.295662987,3.006964091,4.725229285,17.03946318,1.002321364,3.436530389,5.441173117,1.288698896,28.06499818,0.859132597,4.725229285,2.147831493,1.14551013,14.03249909,4.582040519,100.3753251,0.715943831,23.62614643,41.38155344,0.715943831,0.859132597,4.152474221,3.150152857,5.011606818,1.14551013,5.727550649,4.295662987,7.58900461,0.429566299,38.37458935,7.732193376,121.4240738,6.013928182,8.448137207,12.02785636,2.004642727,18.04178454,13.88931032,1.861453961,1.718265195,37.65864552,13.17336649,0.429566299,6.873060779,35.94038032,0.429566299,2.720586558,9.450458571,MGS1,8.73451473984279,4.152474220581,0.572755064907724,2.14783149340397,20.6191823366781,57.5618840232263,24.3420902585783,38.5177781150444,21.0487486353589,4.29566298680793,2.43420902585783,2.86377532453862,6.0139281815311,30.2128296738824,1.00232136358852,2.57739779208476,1.14551012981545,36.0835690891866,18.3281620770472,5.44117311662338,9.30726980475052,1.43188766226931,2.14783149340397,37.6586455176829,22.910202596309,0.859132597361586,15.3211979862816,8.16175967493507,1.71826519472317,58.9937716854956,0.572755064907724,64.291756035892,4.00928545435407,1.14551012981545,1.14551012981545,31.071962271244,2.14783149340397,2.57739779208476,104.241421813206,285.661588622727,0.572755064907724,15.3211979862816,1.14551012981545,838.083848726227,122.569583890253,243.707280118237,1.43188766226931,9.73683610343131,14.46206538892,2.2910202596309,69.7329291525154,4.152474220581,39.9496657773138,21.6215037002666,14.0324990902392,21.7646924664935,1.00232136358852,52.9798435039645,137.031649279173,1.57507642849624,57.4186952569993,1.57507642849624,1.43188766226931,3.72290792190021,12.3142338955161,121.567262526664,0.429566298680793,3.57971915567328,3.57971915567328,6.87306077889269,19.1872946744088,54.8412974649146,3.72290792190021,45.1044613614833,1.57507642849624,1.43188766226931,4.72522928548872,48.2546142184758,52.6934659715106,31.215151037471,1012.48776599063,58.9937716854956,3.72290792190021,1.43188766226931,3.00696409076555,3.15015285699248,1.43188766226931,1.28869889604238,6.4434944802119,107.821140968879,146.05254155147,21.7646924664935,34.7948701931442,2.00464272717703,5.72755064907724,11.0255349994737,4.86841805171566,1.14551012981545,6.58668324643883,12.8869889604238
9.235059425,1.884706005,0.753882402,38.25953191,4.900235613,2.450117807,10.55435363,0.376941201,103.564595,11.21400073,7.25611812,14.22953034,10.27164773,8.669647624,12.53329493,0.848117702,6.502235718,7.35035342,52.11212104,4.240588512,179.7067176,3.67517671,35.2440023,10.55435363,71.1476517,10.93129483,2.355882506,4.240588512,81.60777002,39.95576731,104.8838892,1.602000104,2.544353107,4.523294412,6.502235718,2.827059008,16.11423634,0.753882402,4.900235613,6.596471018,1.036588303,22.80494266,0.659647102,4.052117911,1.978941305,5.936823916,11.96788313,2.638588407,131.8351851,0.376941201,19.41247185,58.80282736,0.659647102,0.282705901,2.544353107,2.638588407,4.711765013,1.696235405,6.219529817,3.392470809,12.25058903,3.76941201,42.02894392,4.334823812,174.5237761,5.842588616,6.784941619,17.43353055,3.204000209,24.87811927,7.16188282,1.130823603,2.544353107,36.7517671,13.56988324,0.0942353,3.109764909,42.40588512,1.036588303,1.978941305,3.392470809,MGS1,3.95788261089876,2.54435310700635,0.188470600518989,1.50776480415191,14.3237656394431,70.2052986933232,26.8570605739559,40.803885012361,18.2816482503419,6.03105921660763,1.6020001044114,3.48670610960129,5.65411801556966,19.6009424539748,1.41352950389241,1.6020001044114,1.03658830285444,28.6475312788863,21.7683543599432,4.24058851167724,5.74835331582915,2.07317660570887,2.82705900778483,39.6730614092471,36.1863552996458,0.565411801556966,28.0821194773293,6.12529451686713,5.37141211479118,70.8649457951397,0.753882402075954,71.1476516959182,1.22505890337343,0.753882402075954,1.97894130544938,17.5277658482659,2.73282370752533,2.54435310700635,78.1210639151208,290.527430700021,0.471176501297471,10.0831771277659,1.6020001044114,1373.29103068161,88.1100057426272,234.080485844584,1.22505890337343,11.4024713313988,9.51776532620892,3.10976490856331,125.238714044868,3.2982355090823,30.0610607827787,23.1818838638356,26.5743546731774,22.7107073625381,2.35588250648736,62.2895334715257,80.4769464216081,1.6020001044114,70.5822398943612,0.376941201037977,1.79047070493039,4.71176501297471,12.1563537334748,101.397183079216,2.54435310700635,5.84258861608865,1.79047070493039,8.38694172309499,20.9202366576077,61.8183569702283,4.9002356134937,38.8249437069116,1.6962354046709,8.10423582231651,2.26164720622786,45.7041206258547,65.3050630798296,42.9712969183294,1072.11501105227,31.0976490856331,5.37141211479118,1.22505890337343,4.42905911219623,3.76941201037977,1.6962354046709,1.22505890337343,6.03105921660763,108.08788939764,62.1952981712662,19.0355306524178,45.0444735240383,2.35588250648736,5.08870621401269,16.208471644633,0.65964710181646,1.03658830285444,8.95235352465196,3.58094140986078
